location,section,level / floor,trade,state,start_date,complete_date,capture_date,building
IT 135,C,1,Overhead Plumbing,in-progress,,,2025/05/06,IT 135
IT 135,C,1,Wall Drywall Finish,complete,,2025/05/06,2025/05/06,IT 135
IT 135,C,1,Overhead Duct Insulation,in-progress,,,2025/05/06,IT 135
IT 135,C,1,Overhead Duct Rough In,in-progress,,,2025/05/06,IT 135
IT 135,C,1,Wall Prime Paint,complete,,2025/05/06,2025/05/06,IT 135
RECORDS 130,C,1,Wall Drywall,complete,,2025/05/06,2025/05/06,RECORDS 130
RECORDS 130,C,1,In Wall Insulation,complete,,2025/05/06,2025/05/06,RECORDS 130
RECORDS 130,C,1,Overhead Plumbing,in-progress,,,2025/05/06,RECORDS 130
RECORDS 130,C,1,Wall Drywall Finish,complete,,2025/05/06,2025/05/06,RECORDS 130
RECORDS 130,C,1,Overhead Duct Insulation,in-progress,,,2025/05/06,RECORDS 130
RECORDS 130,C,1,Overhead Duct Rough In,in-progress,,,2025/05/06,RECORDS 130
RECORDS 130,C,1,Wall Prime Paint,complete,,2025/05/06,2025/05/06,RECORDS 130
RECORDS STORAGE 133,C,1,Wall Drywall,complete,,2025/05/06,2025/05/06,RECORDS STORAGE 133
RECORDS STORAGE 133,C,1,In Wall Insulation,complete,,2025/05/06,2025/05/06,RECORDS STORAGE 133
RECORDS STORAGE 133,C,1,Overhead Plumbing,in-progress,,,2025/05/06,RECORDS STORAGE 133
RECORDS STORAGE 133,C,1,Wall Drywall Finish,complete,,2025/05/06,2025/05/06,RECORDS STORAGE 133
RECORDS STORAGE 133,C,1,Overhead Duct Insulation,in-progress,,,2025/05/06,RECORDS STORAGE 133
RECORDS STORAGE 133,C,1,Overhead Duct Rough In,in-progress,,,2025/05/06,RECORDS STORAGE 133
RECORDS STORAGE 133,C,1,Wall Prime Paint,complete,,2025/05/06,2025/05/06,RECORDS STORAGE 133
COMMUNITY ROOM 247 PPL 102,C,2,Wall Drywall,in-progress,,,2025/05/06,COMMUNITY ROOM 247 PPL 102
COMMUNITY ROOM 247 PPL 102,C,2,In Wall Insulation,in-progress,,,2025/05/06,COMMUNITY ROOM 247 PPL 102
COMMUNITY ROOM 247 PPL 102,C,2,Overhead Plumbing,in-progress,,,2025/05/06,COMMUNITY ROOM 247 PPL 102
COMMUNITY ROOM 247 PPL 102,C,2,Wall Drywall Finish,in-progress,,,2025/05/06,COMMUNITY ROOM 247 PPL 102
COMMUNITY ROOM 247 PPL 102,C,2,Overhead Duct Insulation,in-progress,,,2025/05/06,COMMUNITY ROOM 247 PPL 102
COMMUNITY ROOM 247 PPL 102,C,2,Overhead Duct Rough In,in-progress,,,2025/05/06,COMMUNITY ROOM 247 PPL 102
COMMUNITY ROOM 247 PPL 102,C,2,Wall Prime Paint,in-progress,,,2025/05/06,COMMUNITY ROOM 247 PPL 102
STUDIO 126,C,1,Wall Drywall,complete,,2025/05/06,2025/05/06,STUDIO 126
STUDIO 126,C,1,In Wall Insulation,complete,,2025/05/06,2025/05/06,STUDIO 126
STUDIO 126,C,1,Overhead Plumbing,in-progress,,,2025/05/06,STUDIO 126
STUDIO 126,C,1,Wall Drywall Finish,complete,,2025/05/06,2025/05/06,STUDIO 126
STUDIO 126,C,1,Overhead Duct Insulation,in-progress,,,2025/05/06,STUDIO 126
STUDIO 126,C,1,Overhead Duct Rough In,in-progress,,,2025/05/06,STUDIO 126
STUDIO 126,C,1,Wall Prime Paint,complete,,2025/05/06,2025/05/06,STUDIO 126
STORAGE 127,C,1,Wall Drywall,complete,,2025/05/06,2025/05/06,STORAGE 127
STORAGE 127,C,1,In Wall Insulation,complete,,2025/05/06,2025/05/06,STORAGE 127
STORAGE 127,C,1,Overhead Plumbing,in-progress,,,2025/05/06,STORAGE 127
STORAGE 127,C,1,Wall Drywall Finish,complete,,2025/05/06,2025/05/06,STORAGE 127
STORAGE 127,C,1,Overhead Duct Insulation,in-progress,,,2025/05/06,STORAGE 127
STORAGE 127,C,1,Overhead Duct Rough In,in-progress,,,2025/05/06,STORAGE 127
STORAGE 127,C,1,Wall Prime Paint,complete,,2025/05/06,2025/05/06,STORAGE 127
RECORDS SUPERVISOR 132,C,1,Wall Drywall,complete,,2025/05/06,2025/05/06,RECORDS SUPERVISOR 132
RECORDS SUPERVISOR 132,C,1,In Wall Insulation,complete,,2025/05/06,2025/05/06,RECORDS SUPERVISOR 132
RECORDS SUPERVISOR 132,C,1,Overhead Plumbing,in-progress,,,2025/05/06,RECORDS SUPERVISOR 132
RECORDS SUPERVISOR 132,C,1,Wall Drywall Finish,complete,,2025/05/06,2025/05/06,RECORDS SUPERVISOR 132
RECORDS SUPERVISOR 132,C,1,Overhead Duct Insulation,in-progress,,,2025/05/06,RECORDS SUPERVISOR 132
RECORDS SUPERVISOR 132,C,1,Overhead Duct Rough In,in-progress,,,2025/05/06,RECORDS SUPERVISOR 132
RECORDS SUPERVISOR 132,C,1,Wall Prime Paint,complete,,2025/05/06,2025/05/06,RECORDS SUPERVISOR 132
RECORDS SUPERVISOR 131,C,1,Wall Drywall,complete,,2025/05/06,2025/05/06,RECORDS SUPERVISOR 131
RECORDS SUPERVISOR 131,C,1,In Wall Insulation,complete,,2025/05/06,2025/05/06,RECORDS SUPERVISOR 131
RECORDS SUPERVISOR 131,C,1,Overhead Plumbing,in-progress,,,2025/05/06,RECORDS SUPERVISOR 131
RECORDS SUPERVISOR 131,C,1,Wall Drywall Finish,complete,,2025/05/06,2025/05/06,RECORDS SUPERVISOR 131
RECORDS SUPERVISOR 131,C,1,Overhead Duct Insulation,in-progress,,,2025/05/06,RECORDS SUPERVISOR 131
RECORDS SUPERVISOR 131,C,1,Overhead Duct Rough In,in-progress,,,2025/05/06,RECORDS SUPERVISOR 131
RECORDS SUPERVISOR 131,C,1,Wall Prime Paint,complete,,2025/05/06,2025/05/06,RECORDS SUPERVISOR 131
OFFICE 128,C,1,Wall Drywall,complete,,2025/05/06,2025/05/06,OFFICE 128
OFFICE 128,C,1,In Wall Insulation,complete,,2025/05/06,2025/05/06,OFFICE 128
OFFICE 128,C,1,Overhead Plumbing,in-progress,,,2025/05/06,OFFICE 128
OFFICE 128,C,1,Wall Drywall Finish,complete,,2025/05/06,2025/05/06,OFFICE 128
OFFICE 128,C,1,Overhead Duct Insulation,in-progress,,,2025/05/06,OFFICE 128
OFFICE 128,C,1,Overhead Duct Rough In,in-progress,,,2025/05/06,OFFICE 128
OFFICE 128,C,1,Wall Prime Paint,complete,,2025/05/06,2025/05/06,OFFICE 128
SUPERVISOR 129,C,1,Wall Drywall,complete,,2025/05/06,2025/05/06,SUPERVISOR 129
SUPERVISOR 129,C,1,In Wall Insulation,complete,,2025/05/06,2025/05/06,SUPERVISOR 129
SUPERVISOR 129,C,1,Overhead Plumbing,in-progress,,,2025/05/06,SUPERVISOR 129
SUPERVISOR 129,C,1,Wall Drywall Finish,complete,,2025/05/06,2025/05/06,SUPERVISOR 129
SUPERVISOR 129,C,1,Overhead Duct Insulation,in-progress,,,2025/05/06,SUPERVISOR 129
SUPERVISOR 129,C,1,Overhead Duct Rough In,in-progress,,,2025/05/06,SUPERVISOR 129
SUPERVISOR 129,C,1,Wall Prime Paint,complete,,2025/05/06,2025/05/06,SUPERVISOR 129
COMMUNITY AFFAIRS 124,C,1,Wall Drywall,complete,,2025/05/06,2025/05/06,COMMUNITY AFFAIRS 124
COMMUNITY AFFAIRS 124,C,1,In Wall Insulation,complete,,2025/05/06,2025/05/06,COMMUNITY AFFAIRS 124
COMMUNITY AFFAIRS 124,C,1,Overhead Plumbing,in-progress,,,2025/05/06,COMMUNITY AFFAIRS 124
COMMUNITY AFFAIRS 124,C,1,Wall Drywall Finish,complete,,2025/05/06,2025/05/06,COMMUNITY AFFAIRS 124
COMMUNITY AFFAIRS 124,C,1,Overhead Duct Insulation,in-progress,,,2025/05/06,COMMUNITY AFFAIRS 124
COMMUNITY AFFAIRS 124,C,1,Overhead Duct Rough In,in-progress,,,2025/05/06,COMMUNITY AFFAIRS 124
COMMUNITY AFFAIRS 124,C,1,Wall Prime Paint,complete,,2025/05/06,2025/05/06,COMMUNITY AFFAIRS 124
AV ROOM 103,C,1,Wall Drywall,in-progress,,,2025/05/06,AV ROOM 103
AV ROOM 103,C,1,In Wall Insulation,complete,,2025/05/06,2025/05/06,AV ROOM 103
AV ROOM 103,C,1,Overhead Plumbing,in-progress,,,2025/05/06,AV ROOM 103
AV ROOM 103,C,1,Wall Drywall Finish,in-progress,,,2025/05/06,AV ROOM 103
AV ROOM 103,C,1,Overhead Duct Insulation,in-progress,,,2025/05/06,AV ROOM 103
AV ROOM 103,C,1,Overhead Duct Rough In,in-progress,,,2025/05/06,AV ROOM 103
AV ROOM 103,C,1,Wall Prime Paint,in-progress,,,2025/05/06,AV ROOM 103
STORAGE 104,C,1,Wall Drywall,in-progress,,,2025/05/06,STORAGE 104
STORAGE 104,C,1,In Wall Insulation,complete,,2025/05/06,2025/05/06,STORAGE 104
STORAGE 104,C,1,Overhead Plumbing,in-progress,,,2025/05/06,STORAGE 104
STORAGE 104,C,1,Wall Drywall Finish,in-progress,,,2025/05/06,STORAGE 104
STORAGE 104,C,1,Overhead Duct Insulation,in-progress,,,2025/05/06,STORAGE 104
STORAGE 104,C,1,Overhead Duct Rough In,in-progress,,,2025/05/06,STORAGE 104
STORAGE 104,C,1,Wall Prime Paint,in-progress,,,2025/05/06,STORAGE 104
ADMIN ASSISTANT 125,C,1,Wall Drywall,in-progress,,,2025/05/06,ADMIN ASSISTANT 125
ADMIN ASSISTANT 125,C,1,In Wall Insulation,in-progress,,,2025/05/06,ADMIN ASSISTANT 125
ADMIN ASSISTANT 125,C,1,Overhead Plumbing,in-progress,,,2025/05/06,ADMIN ASSISTANT 125
