"Activity ID","Name","Start","Finish","Duration","Trade/Area","Predicted Location","Predicted Trade Name"
"CN-F-Z01.DCH.S36.DCH.0005","DCH1-Place,Anchor,Fit-Out & Ground CCB-2","2025-11-07","2025-11-07","8","UNO3A > 05 > 06 > 2 > 3 > 6","DCH1",""
"CN-F-Z01.DCH.S36.DCH.0006","DCH1-Place,Anchor,Fit-Out & Ground CCB-3","2025-11-07","2025-11-07","8","UNO3A > 05 > 06 > 2 > 3 > 6","DCH1",""
"CN-F-Z02.EYD.S14.XFMR-E.875","Place-Anchor & Ground EY06-XFMR-E in Zone 2 EYD","2025-11-07","2025-11-07","16","UNO3A > 05 > 07 > 02 > 2 > FTIS14 Zone 2 > 6","Zone 2 Conveyance","Electrical Yard Equipment Placement"
"CN-F-Z02.EYD.S14.XFMR-E.960","Complete Pathway to EY06-XFMR-E in Zone 2 EYD","2025-11-07","2025-11-07","16","UNO3A > 05 > 07 > 02 > 2 > FTIS14 Zone 2 > 6 > 1","Zone 2 Conveyance","Electrical Yard Equipment Placement"
"CN-F-Z02.EYD.S14.XFMR-F.961","Complete Pathway to EY06-XFMR-F in Zone 2 EYD","2025-11-07","2025-11-07","16","UNO3A > 05 > 07 > 02 > 2 > FTIS14 Zone 2 > 6 > 1","Zone 2 Conveyance","Electrical Yard Equipment Placement"
"CN-F-Z02.EYD.S14.SSS-A.1040","Complete Pathway to EY06-SWGR-SSS-A (E-House Power) in Zone 2 EYD","2025-11-07","2025-11-07","16","UNO3A > 05 > 07 > 02 > 2 > FTIS14 Zone 2 > 6 > 1","Zone 2 Conveyance","Electrical Yard Equipment Placement"
"CN-F-Z02.EYD.S14.SSS-B.1043","Complete Pathway to EY06-PACK-SSS-B-AC-3 in Zone 2 EYD","2025-11-07","2025-11-07","16","UNO3A > 05 > 07 > 02 > 2 > FTIS14 Zone 2 > 6 > 1","Zone 2 Conveyance","Electrical Yard Equipment Placement"
"CN-F-Z02.EYD.S14.SSS-B.1044","Complete Pathway to EY06-SWGR-SSS-B (E-House Power) in Zone 2 EYD","2025-11-07","2025-11-07","8","UNO3A > 05 > 07 > 02 > 2 > FTIS14 Zone 2 > 6 > 1","Zone 2 Conveyance","Electrical Yard Equipment Placement"
"CN-F-Z01.FSA.S33.MDA-E.2603","Pull,Term,Test & Torque Feeder from EY05-SWGR-USS-MDA-E to BDC A-1","2025-11-07","2025-11-07","40","UNO3A > 05 > 06 > 1 > 2 > 1","EYD1 USS Yard",""
"CN-F-Z01.FSA.S33.MDA-E.2651","Pull,Term,Test & Torque Feeder from EY05-SWGR-USS-MDA-E to BDC E-2","2025-11-07","2025-11-07","40","UNO3A > 05 > 06 > 1 > 2 > 2","EYD1 USS Yard",""
"CN-F-Z01.FSA.S33.MDA-F.2669","Pull,Term,Test & Torque Feeder from EY05-SWGR-USS-MDA-F to BDC B-1","2025-11-07","2025-11-07","40","UNO3A > 05 > 06 > 1 > 2 > 3","EYD1 USS Yard",""
"CN-F-Z01.FSA.S29.MDA-F.2712","Pull,Term,Test & Torque Feeder from EY05-SWGR-USS-MDA-F to BDC F-2","2025-11-07","2025-11-07","40","UNO3A > 05 > 06 > 1 > 2 > 4","EYD1 USS Yard",""
"CN-F-Z01.MYD.S21.PDC-1.1697","Ground MY05-RMU-PDC-1 in Zone 1 MYD","2025-11-07","2025-11-07","8","UNO3A > 05 > 08 > 1 > 9 > 2 > 1 > 4","Zone 1 Conveyance","Mechanical Yard Equipment Placement"
"CN-F-Z01.MYD.S21.PDC-2.1700","Ground MY05-RMU-PDC-2 in Zone 1 MYD","2025-11-07","2025-11-07","8","UNO3A > 05 > 08 > 1 > 9 > 2 > 1 > 4","Zone 1 Conveyance","Mechanical Yard Equipment Placement"
"CN-F-Z01.MYD.S21.PDC-1.1712","Complete Pathway to MY05-SWGR-RMU-PDC-CUB-1 in Zone 1 MYD","2025-11-07","2025-11-07","8","UNO3A > 05 > 08 > 1 > 9 > 2 > 1 > 4","Zone 1 Conveyance","Mechanical Yard Equipment Placement"
"CN-F-Z01.MYD.S21.PDC-1.1713","Complete Pathway to MY05-XFMR-PDC-CUB-1 in Zone 1 MYD","2025-11-07","2025-11-07","8","UNO3A > 05 > 08 > 1 > 9 > 2 > 1 > 4","Zone 1 Conveyance","Mechanical Yard Equipment Placement"
"CN-F-Z01.MYD.S21.PDC-1.1714","Complete Pathway to MY05-PDC-CUB-1 in Zone 1 MYD","2025-11-07","2025-11-07","8","UNO3A > 05 > 08 > 1 > 9 > 2 > 1 > 4","Zone 1 Conveyance","Mechanical Yard Equipment Placement"
"CN-F-Z01.MYD.S21.PDC-2.1715","Complete Pathway to MY05-SWGR-RMU-PDC-CUB-2 in Zone 1 MYD","2025-11-07","2025-11-07","8","UNO3A > 05 > 08 > 1 > 9 > 2 > 1 > 4","Zone 1 Conveyance","Mechanical Yard Equipment Placement"
"CN-F-Z01.MYD.S21.PDC-2.1716","Complete Pathway to MY05-XFMR-PDC-CUB-2 in Zone 1 MYD","2025-11-07","2025-11-07","8","UNO3A > 05 > 08 > 1 > 9 > 2 > 1 > 4","Zone 1 Conveyance","Mechanical Yard Equipment Placement"
"CN-F-Z01.MYD.S21.PDC-2.1717","Complete Pathway to MY05-PDC-CUB-2 in Zone 1 MYD","2025-11-07","2025-11-07","8","UNO3A > 05 > 08 > 1 > 9 > 2 > 1 > 4","Zone 1 Conveyance","Mechanical Yard Equipment Placement"
"CN-F-Z01.MYD.S21.USS-4.1718","Complete Pathway to MY05-USS-4 in Zone 1 MYD","2025-11-07","2025-11-07","8","UNO3A > 05 > 08 > 1 > 9 > 2 > 1 > 4","Zone 1 Conveyance","Mechanical Yard Equipment Placement"
"CN-F-Z01.MYD.S21.USS-6.1721","Complete Pathway to MY05-SWGR-RMU-USS-CUB-6 in Zone 1 MYD","2025-11-07","2025-11-07","8","UNO3A > 05 > 08 > 1 > 9 > 2 > 1 > 4","Zone 1 Conveyance","Mechanical Yard Equipment Placement"
"CN-F-Z01.MYD.S21.USS-6.1722","Complete Pathway to MY05-USS-6 in Zone 1 MYD","2025-11-07","2025-11-07","8","UNO3A > 05 > 08 > 1 > 9 > 2 > 1 > 4","Zone 1 Conveyance","Mechanical Yard Equipment Placement"
"CN-F-Z01.MYD.S24.BPS-1.1724","Complete Pathway to PMH-N1 in Perun","2025-11-07","2025-11-07","40","UNO3A > 05 > 08 > 1 > 9 > 2 > 1 > 4","MYD1 MCP","Mechanical Yard Equipment Placement"
"CN-F-Z01.MYD.S21.PDC-1.1728","Pull & Test MV Feeder from MY05-SWGR-RMU-PDC-CUB-1 to MY05-XFMR-PDC-CUB-1 (FROM INTACK)","2025-11-07","2025-11-07","8","UNO3A > 05 > 08 > 1 > 9 > 2 > 1 > 1","MYD1 MCP","Mechanical Yard Equipment Placement"
"CN-F-Z01.MYD.S24.PDC-1.1729","Pull,Term,Test & Torque Feeder from MY05-XFMR-PDC-CUB-1 to MY05-SWGR-PDC-CUB-1","2025-11-07","2025-11-07","16","UNO3A > 05 > 08 > 1 > 9 > 2 > 1 > 3","MYD1 MCP","Mechanical Yard Equipment Placement"
"CN-F-Z01.MYD.S21.PDC-2.1733","Pull & Test MV Feeder from MY05-SWGR-RMU-PDC-CUB-2 to MY05-XFMR-PDC-CUB-2 (FROM INTACK)","2025-11-07","2025-11-07","8","UNO3A > 05 > 08 > 1 > 9 > 2 > 1 > 1","MYD1 MCP","Mechanical Yard Equipment Placement"
"CN-F-Z01.MYD.S24.PDC-2.1734","Pull,Term,Test & Torque Feeder from MY05-XFMR-PDC-CUB-2 to MY05-SWGR-PDC-CUB-2","2025-11-07","2025-11-07","16","UNO3A > 05 > 08 > 1 > 9 > 2 > 1 > 3","MYD1 MCP","Mechanical Yard Equipment Placement"
"CN-F-Z01.MYD.S21.USS-4.1738","Pull & Test MV Feeder from MY05-SWGR-RMU-USS-CUB-4 to MY05-XFMR-USS-CUB-4 (FROM INTACK)","2025-11-07","2025-11-07","8","UNO3A > 05 > 08 > 1 > 9 > 2 > 1 > 1","EYD1 USS Yard","Mechanical Yard Equipment Placement"
"CN-F-Z01.MYD.S21.USS-6.1743","Pull & Test MV Feeder from MY05-SWGR-RMU-USS-CUB-6 to MY05-XFMR-USS-CUB-6 (FROM INTACK)","2025-11-07","2025-11-07","8","UNO3A > 05 > 08 > 1 > 9 > 2 > 1 > 1","EYD1 USS Yard","Mechanical Yard Equipment Placement"
"CN-F-Z01.MYD.S24.PDC-2.1754","Pull,Term,Test & Torque Feeder from MY05-PDC-CUB-2 to MY05-PNL-PP-B (Battery Skid)","2025-11-07","2025-11-07","24","UNO3A > 05 > 08 > 1 > 9 > 2 > 1 > 3","MYD1 MCP","Mechanical Yard Equipment Placement"
"CN-F-Z01.MYD.S21.PP-A.1767","Pull,Term & Test DC Feeder from MY05-PNL-PP-A to MY05-DCSYS-A","2025-11-07","2025-11-07","24","UNO3A > 05 > 08 > 1 > 9 > 2 > 1 > 3","MYD1 MCP","Mechanical Yard Equipment Placement"
"CN-F-Z01.MYD.S21.PP-B.1768","Pull,Term & Test DC Feeder from MY05-PNL-PP-B to MY05-DCSYS-B","2025-11-07","2025-11-07","64","UNO3A > 05 > 08 > 1 > 9 > 2 > 1 > 3","MYD1 MCP","Mechanical Yard Equipment Placement"
"CN-F-Z01.MYD.S24.PDC-1.1769","Pull,Term & Test DC Feeder from MY05-DCSYS-A to MY05-PDC-1 (DC Power)","2025-11-07","2025-11-07","24","UNO3A > 05 > 08 > 1 > 9 > 2 > 1 > 3","MYD1 MCP","Mechanical Yard Equipment Placement"
"CN-F-Z01.MYD.S24.PDC-2.1770","Pull,Term & Test DC Feeder from MY05-DCSYS-A to MY05-PDC-2 (DC Power)","2025-11-07","2025-11-07","64","UNO3A > 05 > 08 > 1 > 9 > 2 > 1 > 3","MYD1 MCP","Mechanical Yard Equipment Placement"
"CN-F-Z01.MYD.S24.PDC-1.1776","Pull,Term & Test DC Feeder from MY05-DCSYS-B to MY05-PDC-1 (DC Power)","2025-11-07","2025-11-07","24","UNO3A > 05 > 08 > 1 > 9 > 2 > 1 > 3","MYD1 MCP","Mechanical Yard Equipment Placement"
"CN-F-Z01.MYD.S24.PDC-2.1777","Pull,Term & Test DC Feeder from MY05-DCSYS-B to MY05-PDC-2 (DC Power)","2025-11-07","2025-11-07","56","UNO3A > 05 > 08 > 1 > 9 > 2 > 1 > 3","MYD1 MCP","Mechanical Yard Equipment Placement"
"CN-F-Z01.EYD.S17.DB.0001","Trench,Place,Encase & Backfill Telecom Ductbank from Vault FTB4446 to Vault CV2 4473","2025-11-07","2025-11-07","40","UNO3A > 05 > 07","EYD1 USS Yard","Backfill"
"CN-F-Z01.EYD.S17.DB.0002","Trench-Place-Encase & Backfill Telecom Ductbank from Vault CV2 4473 to Vault CV2 4476","2025-11-07","2025-11-07","40","UNO3A > 05 > 07","EYD1 USS Yard","Backfill"
"CN-F-Z01.EYD.S17.DB.0003","Trench,Place,Encase & Backfill Telecom Ductbank from Vault CV2 4476 to Vault CV2 4479","2025-11-07","2025-11-07","40","UNO3A > 05 > 07","EYD1 USS Yard","Backfill"
"CN-F-Z01.EYD.S17.DB.0004","Trench,Place,Encase & Backfill Telecom Ductbank from Vault GPS to Vault DC Entry Pull Box","2025-11-07","2025-11-07","40","UNO3A > 05 > 07","EYD1 USS Yard","Backfill"
"CN-F-Z01.EYD.S17.DB.0005","Trench,Place,Encase & Backfill Telecom Ductbank from Vault Zone 1 GENs to Vault","2025-11-07","2025-11-07","40","UNO3A > 05 > 07","Zone 1 Conveyance","Generator Placement"
"CN-F-Z02.EYD.S17.DB.0001","Trench,Place,Encase & Backfill Telecom Ductbank from Vault CV2 4479 to Vault CV2 4482 *","2025-11-07","2025-11-07","40","UNO3A > 05 > 07","EYD1 USS Yard","Backfill"
"CN-F-Z02.EYD.S17.DB.0002","Trench,Place,Encase & Backfill Telecom Ductbank from Vault CV2 4482 to Vault CV2 4485","2025-11-07","2025-11-07","40","UNO3A > 05 > 07","EYD1 USS Yard","Backfill"
"CN-F-Z02.EYD.S17.DB.0003","Trench,Place,Encase & Backfill Telecom Ductbank from Vault CV2 4485 to Vault CV2 4488","2025-11-07","2025-11-07","40","UNO3A > 05 > 07","EYD1 USS Yard","Backfill"
"CN-F-Z02.EYD.S17.DB.0004","Trench,Place,Encase & Backfill Telecom Ductbank from Vault GPS to Vault DC Entry Pull Box","2025-11-07","2025-11-07","40","UNO3A > 05 > 07","EYD1 USS Yard","Backfill"
"CN-F-Z02.EYD.S17.DB.0005","Trench,Place,Encase & Backfill Telecom Ductbank from Vault Zone 2 GENs to Vault","2025-11-07","2025-11-07","40","UNO3A > 05 > 07","Zone 2 Conveyance","Generator Placement"
"CN-F-Z02.MYD.S17.DB.0001","MYD1-Trench,Place,Encase & Backfill Telecom Ductbank from Vault MYD Z1 MCP-01 to Vault DCH Pullbox *","2025-11-07","2025-11-07","40","UNO3A > 05 > 08 > 1 > 9 > 2","MYD1 MCP","Backfill"
"CN-F-Z02.MYD.S17.DB.0002","MYD1-Trench,Place,Encase & Backfill Telecom Ductbank from Vault MYD Z1 MCP-02 to Vault DCH Pullbox *","2025-11-07","2025-11-07","40","UNO3A > 05 > 08 > 1 > 9 > 2","MYD1 MCP","Backfill"
"CN-F-Z02.MYD.S17.DB.0003","MYD1-Trench,Place,Encase & Backfill Telecom Ductbank from Vault MYD Z1 MCP-04 to Vault DCH Pullbox *","2025-11-07","2025-11-07","40","UNO3A > 05 > 08 > 1 > 9 > 2","MYD1 MCP","Backfill"
"CN-F-Z02.MYD.S17.DB.0004","MYD1-Trench,Place,Encase & Backfill Telecom Ductbank from Vault MYD Z1 MCP-06 to Vault DCH Pullbox *","2025-11-07","2025-11-07","40","UNO3A > 05 > 08 > 1 > 9 > 2","MYD1 MCP","Backfill"
"CN-F-Z02.MYD.S17.DB.0005","Trench,Place,Encase & Backfill Telecom Ductbank from Vault MYD Z2 MCP-07 to Vault DCH Pullbox","2025-11-07","2025-11-07","40","UNO3A > 05 > 08 > 1 > 9 > 2","MYD1 MCP","Backfill"
"CN-F-Z02.MYD.S17.DB.0006","Trench,Place,Encase & Backfill Telecom Ductbank from Vault MYD Z2 MCP-09 to Vault DCH Pullbox","2025-11-07","2025-11-07","40","UNO3A > 05 > 08 > 1 > 9 > 2","MYD1 MCP","Backfill"
"CN-F-Z02.MYD.S17.DB.0007","Trench,Place,Encase & Backfill Telecom Ductbank from Vault MYD Z2 MCP-11 to Vault DCH Pullbox","2025-11-07","2025-11-07","40","UNO3A > 05 > 08 > 1 > 9 > 2","MYD1 MCP","Backfill"
"CN-F-Z01.EYD.S14.MDA.RMU.0001","Install Trench Cable Tray from MDA-E RMU to MDA-F RMU","2025-11-07","2025-11-07","8","UNO3A > 05 > 07 > 3","EYD1 USS Yard","Electrical Yard Equipment Conduit"
"CN-F-Z01.EYD.S18.HA01.06.0001","Install Cable Tray from Zone 1 USS 01-04 to Rows 01-06","2025-11-07","2025-11-07","24","UNO3A > 05 > 07 > 01 > 2 > 9 > 1 > 1","Zone 1 Conveyance","Electrical Yard Equipment Conduit"
"CN-F-Z01.EYD.S18.HA07.12.0001","Install Cable Tray from Zone 1 USS 05-08 to Rows 07-12","2025-11-07","2025-11-07","24","UNO3A > 05 > 07 > 01 > 2 > 9 > 1 > 1","Zone 1 Conveyance","Electrical Yard Equipment Conduit"
"CN-F-Z01.EYD.S18.HA13.18.0001","Install Cable Tray from Zone 1 USS 09-12 to Rows 13-18","2025-11-07","2025-11-07","24","UNO3A > 05 > 07 > 01 > 2 > 9 > 1 > 1","Zone 1 Conveyance","Electrical Yard Equipment Conduit"
"CN-F-Z01.EYD.S18.HA19.24.0001","Install Cable Tray from Zone 1 USS 13-16 to Rows 19-24","2025-11-07","2025-11-07","24","UNO3A > 05 > 07 > 01 > 2 > 9 > 1 > 1","Zone 1 Conveyance","Electrical Yard Equipment Conduit"
"CN-F-Z01.EYD.S18.HA25.30.0001","Install Cable Tray from Zone 1 USS 17-20 to Rows 25-30","2025-11-07","2025-11-07","24","UNO3A > 05 > 07 > 01 > 2 > 9 > 1 > 1","Zone 1 Conveyance","Electrical Yard Equipment Conduit"
"CN-F-Z01.EYD.S18.HA31.36.0001","Install Cable Tray from Zone 1 USS 21-24 to Rows 31-36","2025-11-07","2025-11-07","24","UNO3A > 05 > 07 > 01 > 2 > 9 > 1 > 1","Zone 1 Conveyance","Electrical Yard Equipment Conduit"
"CN-F-Z01.EYD.S18.HA37.38.0001","Install Cable Tray from Zone 1 USS 25-26 to Rows 37-38","2025-11-07","2025-11-07","24","UNO3A > 05 > 07 > 01 > 2 > 9 > 1 > 1","Zone 1 Conveyance","Electrical Yard Equipment Conduit"
"CN-F-Z02.MYD.S24.MYD.0002","Install Trench Cable Tray at Z2 MYD MV Ring FDR Crossover Tray","2025-11-07","2025-11-07","16","UNO3A > 05 > 07 > 3","MYD2 MCP","Electrical Yard Equipment Conduit"
"CN-F-Z01.EYD.S29.EYD.0001","Place Grounding in Area Zone 1 EYD Perun","2025-11-07","2025-11-07","32","UNO3A > 05 > 07","Zone 1 Conveyance","Electrical Yard Equipment Placement"
"CN-F-Z01.EYD.S29.EYD.0002","Place Grounding Ring in Area Zone 1 EYD RMU USS (1 to 26-Includes MDA's)","2025-11-07","2025-11-07","32","UNO3A > 05 > 07","Zone 1 Conveyance","Electrical Yard Equipment Placement"
"CN-F-Z01.EYD.S29.EYD.0003","Place Grounding Ring in Area Zone 1 EYD E Houses","2025-11-07","2025-11-07","32","UNO3A > 05 > 07","Zone 1 Conveyance","Electrical Yard Equipment Placement"
"CN-F-Z01.EYD.S29.EYD.0004","Place Grounding Ring in Area Zone 1 EYD Gens (1 to 17)","2025-11-07","2025-11-07","32","UNO3A > 05 > 07","EYD1 Gen Yard","Generator Placement"
"CN-F-Z02.EYD.S29.EYD.0002","Place Grounding Ring in Area Zone 2 EYD RMU USS","2025-11-07","2025-11-07","32","UNO3A > 05 > 07","Zone 2 Conveyance","Electrical Yard Equipment Placement"
"CN-F-Z02.EYD.S29.EYD.0003","Place Grounding Ring in Area Zone 2 EYD E Houses","2025-11-07","2025-11-07","32","UNO3A > 05 > 07","Zone 2 Conveyance","Electrical Yard Equipment Placement"
"CN-F-Z01.EYD.S29.EYD.0005","Tie Grounding to Foundations in Area Zone 1 EYD Perun","2025-11-07","2025-11-07","32","UNO3A > 05 > 07","Zone 1 Conveyance","Structural Piles"
"CN-F-Z01.EYD.S29.EYD.0006","Tie Grounding Ring to Foundations in Area Zone 1 EYD RMU USS (1 to 26-Includes MDA's)","2025-11-07","2025-11-07","32","UNO3A > 05 > 07","Zone 1 Conveyance","Structural Piles"
"CN-F-Z01.EYD.S29.EYD.0007","Tie Grounding Ring to Foundations in Area Zone 1 EYD E Houses","2025-11-07","2025-11-07","32","UNO3A > 05 > 07","Zone 1 Conveyance","Structural Piles"
"CN-F-Z01.EYD.S29.EYD.0008","Tie Grounding Ring to Foundations in Area Zone 1 EYD Gens (1 to 17)","2025-11-07","2025-11-07","32","UNO3A > 05 > 07","EYD1 Gen Yard","Generator Placement"
"CN-F-Z02.EYD.S29.EYD.0005","Tie Grounding Ring to Foundations in Area Zone 2 EYD Perun","2025-11-07","2025-11-07","32","UNO3A > 05 > 07","Zone 2 Conveyance","Structural Piles"
"CN-F-Z02.EYD.S29.EYD.0006","Tie Grounding Ring to Foundations in Area Zone 2 EYD RMU USS","2025-11-07","2025-11-07","32","UNO3A > 05 > 07","Zone 2 Conveyance","Structural Piles"
"CN-F-Z02.EYD.S29.EYD.0007","Tie Grounding Ring to Foundations in Area Zone 2 EYD E Houses","2025-11-07","2025-11-07","32","UNO3A > 05 > 07","Zone 2 Conveyance","Structural Piles"
"CN-F-Z01.MYD.S29.MYD.0002","Place Grounding Ring in Area Zone 1 MYD Fire Pump Equip.","2025-11-07","2025-11-07","24","UNO3A > 05 > 08 > 1 > 9 > 2","Zone 1 Conveyance","Booster Pump System Installation"
"CN-F-Z01.MYD.S29.MYD.0003","Place Grounding Ring in Area Z1 MYD DC Grounding Loop (Inc. MWT's,MUP & CTB & link to DC Gro. Ring)","2025-11-07","2025-11-07","24","UNO3A > 05 > 08 > 1 > 9 > 2","MYD1 MCP","MWT Installation"
"CN-F-Z02.MYD.S29.MYD.0001","Place Grounding Ring in Area Zone 2 MYD DC Grounding Loop","2025-11-07","2025-11-07","24","UNO3A > 05 > 08 > 1 > 9 > 2","Zone 2 Conveyance","Mechanical Yard Equipment Placement"
"CN-F-Z01.DCH.S29.DCH.0001","Place Grounding Ring in Area Zone 1 DCH","2025-11-07","2025-11-07","32","UNO3A > 05 > 06 > 2 > 1 > 12","Zone 1 Conveyance",""
"CN-F-Z02.DCH.S29.DCH.0001","Place Grounding Ring in Area Zone 2 DCH","2025-11-07","2025-11-07","32","UNO3A > 05 > 06 > 3 > 3","Zone 2 Conveyance",""
"CN-F-Z01.MYD.S29.MYD.0005","Tie Grounding Ring to Foundations in Area Zone 1 MYD Fire Pump Equip","2025-11-07","2025-11-07","0","UNO3A > 05 > 08 > 1 > 9 > 2","Zone 1 Conveyance","Booster Pump System Installation"
"CN-F-Z01.MYD.S29.MYD.0006","Tie Grounding Ring to Foundations in Area Z1 MYD DC Grounding Loop (Inc. MWT's,MUP & CTB & link to DC Gro. Ring)","2025-11-07","2025-11-07","0","UNO3A > 05 > 08 > 1 > 9 > 2","MYD1 MCP","MWT Installation"
"CN-F-Z02.MYD.S29.MYD.0002","Tie Grounding Ring to Foundations in Area Zone 2 MYD DC Grounding Loop","2025-11-07","2025-11-07","0","UNO3A > 05 > 08 > 1 > 9 > 2","Zone 2 Conveyance","Structural Piles"
"CN-F-Z01.DCH.S29.DCH.0002","Tie Grounding Ring to Foundations in Area Zone 1 DCH","2025-11-07","2025-11-07","32","UNO3A > 05 > 06 > 2 > 1 > 12","Zone 1 Conveyance","Structural Piles"
"CN-F-Z01.DCH.S36.TEQP.002","Place,Anchor,Fit-Out & Ground IDF 1.5 in Zone 1 DCH South","2025-11-07","2025-11-07","16","UNO3A > 05 > 09 > 1 > 3","Zone 1 Conveyance",""
"CN-F-Z01.EYD.S36.TEQP.001","Place,Anchor,Fit-Out & Ground SFE-EYD-01","2025-11-07","2025-11-07","16","UNO3A > 05 > 09 > 1 > 2","EYD1 USS Yard","Electrical Yard Equipment Placement"
"CN-F-Z01.EYD.S36.TEQP.002","Place,Anchor,Fit-Out & Ground SFE-EYD-02","2025-11-07","2025-11-07","16","UNO3A > 05 > 09 > 1 > 2","EYD1 USS Yard","Electrical Yard Equipment Placement"
"CN-F-Z01.EYD.S36.TEQP.003","Place,Anchor,Fit-Out & Ground SFE-EYD-03","2025-11-07","2025-11-07","16","UNO3A > 05 > 09 > 1 > 2","EYD1 USS Yard","Electrical Yard Equipment Placement"
"CN-F-Z02.EYD.S36.TEQP.001","Place,Anchor,Fit-Out & Ground SFE-EYD-04","2025-11-07","2025-11-07","16","UNO3A > 05 > 09 > 2 > 2","EYD1 USS Yard","Electrical Yard Equipment Placement"
"CN-F-Z01.EYD.S36.TEQP.004","Place,Anchor,Fit-Out & Ground SFE-EYD-06","2025-11-07","2025-11-07","16","UNO3A > 05 > 09 > 1 > 2","EYD1 USS Yard","Electrical Yard Equipment Placement"
"CN-F-Z01.EYD.S36.TEQP.005","Place,Anchor,Fit-Out & Ground SFE-EYD-07","2025-11-07","2025-11-07","16","UNO3A > 05 > 09 > 1 > 2","EYD1 USS Yard","Electrical Yard Equipment Placement"
"CN-F-Z01.EYD.S36.TEQP.006","Place,Anchor,Fit-Out & Ground SFE-EYD-08","2025-11-07","2025-11-07","16","UNO3A > 05 > 09 > 1 > 2","EYD1 USS Yard","Electrical Yard Equipment Placement"
"CN-F-Z02.EYD.S36.TEQP.003","Place,Anchor,Fit-Out & Ground SFE-EYD-09","2025-11-07","2025-11-07","16","UNO3A > 05 > 09 > 2 > 2","EYD2 USS Yard","Electrical Yard Equipment Placement"
"CN-F-Z02.EYD.S36.TEQP.004","Place,Anchor,Fit-Out & Ground SFE-EYD-10","2025-11-07","2025-11-07","16","UNO3A > 05 > 09 > 2 > 2","EYD1 USS Yard","Electrical Yard Equipment Placement"
"CN-F-Z02.EYD.S36.TEQP.006","Place,Anchor,Fit-Out & Ground SFE-EYD-15","2025-11-07","2025-11-07","16","UNO3A > 05 > 09 > 2 > 2","EYD1 USS Yard","Electrical Yard Equipment Placement"
"CN-F-Z01.EYD.S36.TEQP.010","Place-Anchor-Fit-Out & Ground NUN 1.30 in Zone 1 EYD","2025-11-07","2025-11-07","16","UNO3A > 05 > 09 > 1 > 2","Zone 1 Conveyance","Electrical Yard Equipment Placement"
"CN-F-Z01.EYD.S36.TEQP.011","Place,Anchor,Fit-Out & Ground IDF 1.8 in Zone 1 EYD","2025-11-07","2025-11-07","16","UNO3A > 05 > 09 > 1 > 2","Zone 1 Conveyance","Electrical Yard Equipment Placement"
"CN-F-Z01.EYD.S36.TEQP.012","Place,Anchor,Fit-Out & Ground IDF 1.31 in Zone 1 EYD","2025-11-07","2025-11-07","16","UNO3A > 05 > 09 > 1 > 2","Zone 1 Conveyance","Electrical Yard Equipment Placement"
"CN-F-Z02.EYD.S36.TEQP.009","Place,Anchor,Fit-Out & Ground NUN 1.33 in Zone 2 EYD","2025-11-07","2025-11-07","16","UNO3A > 05 > 09 > 2 > 2","Zone 2 Conveyance","Electrical Yard Equipment Placement"
"CN-F-Z01.EYD.S36.TEQP.013","Install SE-1","2025-11-07","2025-11-07","16","UNO3A > 05 > 09 > 1 > 2","EYD1 USS Yard","Electrical Yard Equipment Placement"
"CN-F-Z01.EYD.S36.TEQP.014","Install SE-2","2025-11-07","2025-11-07","16","UNO3A > 05 > 09 > 1 > 2","EYD1 USS Yard","Electrical Yard Equipment Placement"
"CN-F-Z01.EYD.S36.TEQP.015","Complete Pathways for Tel,Sec,& AccCtrl to NUN 1.30","2025-11-07","2025-11-07","56","UNO3A > 05 > 09 > 1 > 2","EYD1 USS Yard","Electrical Yard Equipment Placement"
"CN-F-Z01.EYD.S36.TEQP.016","Complete Pathways for Tel,Sec,& AccCtrl to NUN 1.8","2025-11-07","2025-11-07","56","UNO3A > 05 > 09 > 1 > 2","EYD1 USS Yard","Electrical Yard Equipment Placement"
"CN-F-Z01.EYD.S36.TEQP.017","Complete Pathways for Tel,Sec,& AccCtrl to NUN 1.31","2025-11-07","2025-11-07","56","UNO3A > 05 > 09 > 1 > 2","EYD1 USS Yard","Electrical Yard Equipment Placement"
"CN-F-Z02.EYD.S36.TEQP.010","Complete Pathways for Tel,Sec,& AccCtrl to NUN 1.32","2025-11-07","2025-11-07","56","UNO3A > 05 > 09 > 2 > 2","EYD1 USS Yard","Electrical Yard Equipment Placement"
"CN-F-Z02.EYD.S36.TEQP.011","Complete Pathways for Tel,Sec,& AccCtrl to NUN 1.9","2025-11-07","2025-11-07","56","UNO3A > 05 > 09 > 2 > 2","EYD1 USS Yard","Electrical Yard Equipment Placement"
"CN-F-Z02.EYD.S36.TEQP.012","Complete Pathways for Tel,Sec,& AccCtrl to NUN 1.33","2025-11-07","2025-11-07","56","UNO3A > 05 > 09 > 2 > 2","EYD1 USS Yard","Electrical Yard Equipment Placement"
"CN-F-Z01.MYD.S36.TEQP.008","Complete Pathways for Tel,Sec,& AccCtrl to IDF 1.13","2025-11-07","2025-11-07","56","UNO3A > 05 > 09 > 1 > 1","MYD1 MCP","Mechanical Yard Equipment Placement"
"CN-F-Z01.MYD.S36.TEQP.009","Complete Pathways for Tel,Sec,& AccCtrl to NUN 1.18","2025-11-07","2025-11-07","56","UNO3A > 05 > 09 > 1 > 1","MYD1 MCP","Mechanical Yard Equipment Placement"
